session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,diff_time1,diff_time2,diff_time3,diff_time4,diff_time5,diff_time6,diff_time7,diff_time8,diff_time9,diff_time10,user_id
1677,26,26,26,26,26,26,26,26,26,26,2,2,1,2,1,2,1,2,1,2,39
1678,26,26,26,26,26,26,26,26,26,26,2,1,2,1,19,2,1,2,1,2,39
1679,26,26,26,26,26,26,26,26,26,26,1,2,2,1,2,1,2,1,2,2,39
1680,26,26,26,26,26,26,26,26,26,26,1,2,2,1,2,1,2,1,2,1,39
1681,26,26,26,26,26,26,26,26,26,26,2,2,2,1,1,1,1,1,1,1,39
1682,26,26,26,26,26,26,26,26,26,26,1,1,2,1,2,1,1,1,1,1,39
1683,26,26,26,26,26,26,26,26,26,26,1,2,1,2,1,1,1,1,1,1,39
1684,26,26,26,26,26,26,26,26,26,26,1,1,1,1,1,1,2,1,2,1,39
1685,26,26,26,26,26,26,26,26,26,26,1,1,1,1,1,1,1,1,2,1,39
1686,26,26,26,26,26,26,26,26,26,26,2,1,1,1,2,1,1,1,1,1,39
1687,26,26,26,26,26,26,26,26,26,26,1,1,1,1,2,1,2,1,1,1,39
1688,26,26,26,26,26,26,26,26,26,3,1,1,1,2,1,2,1,2,0,1,39
1689,51,26,30,26,33,26,6,26,9,26,0,0,1,0,1,1,1,0,1,2,39
1690,26,26,26,26,26,26,26,26,26,26,1,2,1,1,1,2,1,2,1,2,39
1691,26,26,26,26,26,26,26,26,26,26,1,1,1,2,1,2,1,2,1,1,39
1692,26,26,26,26,26,26,26,26,26,26,1,1,1,1,2,1,2,1,2,1,39
1693,26,26,26,26,26,26,26,26,26,26,2,1,2,1,2,1,1,1,1,1,39
1694,26,26,26,26,26,26,26,26,26,26,1,1,1,1,2,1,2,1,2,1,39
1695,26,26,26,26,26,26,26,26,26,26,2,1,2,1,2,1,2,1,1,1,39
1696,26,26,26,26,26,26,26,26,26,26,1,1,1,1,1,1,2,1,2,1,39
1697,26,26,26,26,26,26,26,26,26,26,2,1,2,1,2,1,2,1,2,1,39
1698,26,26,26,26,26,26,26,26,26,26,2,1,2,1,2,1,1,1,1,1,39
1699,26,26,26,26,26,26,26,26,26,26,1,2,1,2,1,2,1,2,1,2,39
1700,26,26,26,26,26,26,26,26,26,26,1,2,1,2,1,2,1,2,1,2,39
1701,26,26,26,26,26,26,26,26,26,26,1,2,1,2,2,1,2,1,2,1,39
1702,26,26,26,26,26,26,26,26,26,26,2,1,2,1,2,1,2,1,2,1,39
1703,26,26,26,26,26,26,26,26,26,26,2,1,2,1,2,1,2,1,2,1,39
1704,26,26,26,26,26,26,26,26,26,26,2,2,1,2,1,2,1,2,1,2,39
1705,26,26,139,113,26,26,26,26,26,26,1,1,0,1,1,2,1,1,1,1,39
1706,26,26,26,26,26,26,26,26,26,26,1,11,2,2,22,1,2,2,2,1,39
1707,26,26,26,26,26,26,26,26,26,26,2,1,2,2,1,2,1,2,1,2,39
1708,26,26,26,26,26,26,26,26,26,26,1,2,2,1,2,1,2,1,2,2,39
1709,26,26,26,26,26,26,26,26,26,26,1,2,1,2,1,2,1,2,1,2,39
1710,26,26,26,26,26,26,26,26,26,26,2,1,2,1,2,1,2,2,2,1,39
1711,26,26,26,26,26,26,26,26,26,26,2,1,2,1,2,1,2,1,2,0,39
1712,3,26,26,26,26,26,26,26,26,26,2,1,2,1,2,1,2,1,2,1,39
1713,26,2,26,26,26,26,26,26,26,26,1,1,1,2,1,2,2,1,2,1,39
1714,26,26,26,26,26,26,26,26,26,26,2,1,2,1,2,1,2,1,2,1,39
1715,26,26,26,26,26,26,51,26,24,26,2,2,2,2,1,0,2,0,1,2,39
1716,9,26,26,26,26,26,26,26,26,26,0,1,2,1,2,1,2,2,1,2,39
1717,26,26,26,26,26,26,26,26,26,26,1,2,1,2,1,2,2,1,2,1,39
1718,26,26,26,26,26,26,26,26,26,26,2,1,2,1,2,1,2,1,2,2,39
1719,26,26,26,26,26,26,26,26,26,26,1,2,1,2,1,2,1,2,2,1,39
1720,26,26,26,26,26,26,26,26,26,66,2,1,2,1,2,1,2,1,1,0,39
1721,49,26,66,49,26,26,66,49,26,26,1,1,0,1,1,0,0,2,1,2,39
1722,26,26,26,26,26,26,26,26,26,26,1,2,1,2,2,1,2,2,1,2,39
1723,26,26,26,26,26,26,26,26,26,26,2,1,2,1,2,2,1,2,1,2,39
1724,26,26,26,26,26,26,26,26,26,26,2,1,2,1,2,2,1,1,16,1,39
1725,26,26,26,26,26,26,26,26,26,26,2,1,2,16,2,1,2,1,2,1,39
1726,26,26,26,26,26,26,26,26,26,26,2,1,2,1,2,1,2,1,2,1,39
1727,26,26,26,26,26,26,26,26,26,26,2,2,1,2,1,2,1,2,1,1,39
1728,9,26,26,26,2,36,414,3,92,3,1,1,1,91,1,0,0,0,1,0,39
1729,36,414,158,45,177,3,17,18,3,15,0,0,3,0,0,1,0,0,0,1,39
1730,5,36,92,3,36,158,5,806,80,3,26,1,0,0,0,1,0,0,7,0,39
1731,36,92,36,203,51,92,3,36,36,36,1,1,1,14,10,0,0,20,1,0,39
1732,3,92,36,2,26,26,26,26,26,26,0,1,81,42,2,3,2,3,2,3,39
1733,26,26,26,26,26,26,105,66,49,9,3,2,3,2,2,26,17,1,28,9,39
1734,175,2,283,175,52,283,297,2,130,22,0,1,0,1,0,1,2,1,0,1,39
1735,488,130,52,378,5,53,1021,45,45,3,0,0,0,1,0,0,1,1,0,0,39
1736,53,18,22,2,67,17,5,226,1408,2,0,0,0,0,0,1,0,0,1,0,39
1737,531,987,1408,2,1408,3,106,531,237,283,0,0,1,0,0,0,1,0,0,0,39
1738,113,260,298,106,174,632,174,373,1408,1408,0,0,0,0,0,1,2,1,1,7,39
1739,85,496,20,120,22,3,9,2,10,6,1,14,75,9,44,2,0,13,3,10,39
1740,4,49,66,49,66,49,66,66,49,66,10,0,3,0,1,0,1,0,1,0,39
1741,49,49,66,51,26,26,26,26,26,26,1,0,5,27,3,2,3,2,3,3,39
1742,26,26,26,26,26,26,26,26,26,26,2,3,2,3,3,2,3,3,2,3,39
1743,26,26,325,37,23,239,69,51,9,1408,1,168,56,0,131,0,175,374,10,3,39
1744,53,106,239,69,51,23,37,9,49,66,0,116,0,337,644,0,90,146,0,110,39
1745,93,93,93,93,93,93,93,93,139,113,4,1,3,1,3,11,1,120,0,292,39
1746,49,66,51,66,49,66,66,49,106,15,0,13,164,1,0,79,0,61,11,0,39
1747,72,2,2,49,69,531,2,175,175,297,2,1,0,0,40,0,0,1,0,35,39
1748,2,2818,2818,2,826,2,826,826,1170,175,2,1,5,1,0,1,2,0,1,0,39
1749,2,175,297,2,36,3,92,36,158,2,1,1,64,1,1,0,0,0,1,1,39
1750,2463,3,3,2463,45,3428,289,2,22,18,0,1,0,1,0,0,0,0,1,0,39
1751,17,3107,127,127,3107,5,22,2463,20,120,0,0,1,1,0,0,0,29,12,7,39
1752,3,9,22,2,105,10,6,4517,2509,530,2,66,46,6,6,0,303,1,0,0,39
1753,451,530,52,15,530,349,219,325,530,530,1,1,0,1,1,0,14,0,1,0,39
1754,451,2509,451,530,106,1029,824,174,2276,247,11,1,0,1,1,0,0,0,1,29,39
1755,2509,530,451,530,215,87,451,37,23,23,0,1,0,3,0,0,5,0,1,45,39
1756,451,530,530,451,530,451,530,87,451,215,0,1,2,17,0,1,2,0,1,7,39
1757,451,530,15,451,192,128,3024,15,10,530,0,1,2,0,0,0,21,33,91,0,39
1758,451,530,451,530,451,451,451,530,451,530,1,50,0,2,1,91,0,2,0,1,39
1759,530,451,6,2,3549,1825,1825,1825,1825,451,2,176,39,0,0,1,15,1,12,0,39
1760,530,2870,36,2,92,3,158,530,451,451,3,89,0,1,0,1,59,0,2,27,39
1761,451,530,451,451,349,451,530,451,451,530,0,2,1,1,12,0,2,2,19,1,39
1762,530,451,451,451,451,530,3,2,9,451,0,1,1,7,0,11,1,1,0,0,39
1763,530,451,451,105,3,2364,2,2364,2364,3481,1,2,21,6,8,0,1,5,85,0,39
1764,4138,1811,1214,3232,5,1214,1811,1214,1214,87,0,0,1,0,0,0,1,1,0,0,39
1765,215,1214,3232,45,1811,18,1811,1214,17,1214,6,0,0,0,1,0,0,0,1,0,39
1766,67,5,51,20,3,2,9,1214,10,6,0,5,26,39,1,0,5,100,4,291,39
1767,9,51,3,2,3,15,3,325,9,10,14,234,1,0,0,5,0,0,0,0,39
1768,27,4,123,21,51,60,60,539,21,27,0,0,0,0,5177,46,121,26,1,12,39
1769,30,33,6,9,10,3,123,51,39,77,8,6,5,1,0,1,11,36,2,115,39
1770,33,39,51,2,3,6,51,9,81,43,17,291,296,0,59,4,5,159,0,71,39
1771,43,51,758,101,1552,17,5,17,5,213,126,102,0,0,52,1,17,1,8,11,39
1772,42,91,35,29,96,40,17,1672,22,1672,1,0,0,0,6,21,33,18,27,8,39
1773,1672,1672,9,2,3,13,38,325,19,1672,17,59,0,14,1,6,1,3,31,60,39
1774,636,42,112,1295,1295,29,2,2,9,2,85,3,8,25,8,0,33,98,127,332,39
1775,9,3,2,9,10,6,9,9,6,9,305,2,1,6,47,839,1200,72,1129,17,39
1776,4,17,5,17,5,17,5,5,46,564,520,3,28,4,10,3,1,13,8,8,39
1777,20,22,3,9,148,1665,30,123,51,6,1,71,3,0,5,0,0,3,14,36,39
1778,13,27,123,21,10,3,6,4,39,39,148,0,0,0,0,0,0,59656,220,4,39
1779,67,80,67,585,37,23,23,67,529,529,0,1,6,14,0,1,40,100,1,1,39
1780,529,85,52,529,210,15,72,2,971,971,315,121,158,172,6,0,7,1,1,1,39
1781,2984,1487,1487,971,1487,1487,213,3,6,2,1,1,0,1,70,94,1,0,0,128,39
1782,2,31,58,3,58,2,3,3060,473,3060,1,0,0,1,0,0,0,1,0,0,39
1783,58,5,58,15,36,2,414,36,414,3,1,1,8,3,0,0,1,0,0,0,39
1784,92,158,3,85,15,85,3,158,36,36,0,1,0,0,1,3,0,0,1,0,39
1785,92,3,80,806,36,3,3,36,92,454,0,1,0,2,1,1,0,0,0,159,39
1786,3,2,213,105,81,183,317,163,168,164,1,0,15,247,1,0,0,0,0,1,39
1787,168,163,61,81,43,23,37,69,162,69,0,4,21,0,120,0,897,1,0,10,39
1788,3,2,3,2,239,239,69,239,69,69,1,650,1,204,1,0,1,0,1,0,39
1789,239,239,614,69,69,23,37,23,244,37,1,0,0,1,9,0,1,264,1646,0,39
1790,23,23,66,49,66,49,49,66,3,72,1,202,0,1,0,3,0,840,3,0,39
1791,15,175,2,31,531,283,175,52,283,297,3,0,0,1,1,0,0,1,0,3,39
1792,283,373,120,3,2,37,23,80,72,15,11,99,56,1,539,0,355,10,0,3,39
1793,623,2,657,353,657,2204,929,353,15,559,0,0,0,1,0,1,0,0,0,1,39
1794,698,765,559,623,175,531,2,52,175,531,0,0,0,10,0,0,1,0,0,1,39
1795,297,52,85,496,373,120,175,120,2,297,0,2,1,12,99,9,0,0,1,0,39
1796,175,3,31,23,37,2,158,92,120,3,34,5,0,0,2,7,0,0,0,0,39
1797,36,36,3,219,3024,85,158,92,3,36,1,0,1,0,0,10,0,0,0,1,39
1798,3,3760,120,66,49,66,66,49,49,105,1,53,107,1,0,1,0,2,10,1677,39
1799,37,23,23,210,244,244,244,43,244,244,0,1,351,30,104,35,20,479,81,131,39
1800,244,244,244,2,175,2,80,31,297,2031,159,3,116,1,1,0,1,0,1,0,39
1801,31,1243,2031,1243,80,2031,2687,2687,2276,106,0,1,0,0,1,2,1,0,0,1,39
1802,113,260,174,2031,244,120,2988,175,2,175,0,0,0,85,22,7,26,0,1,0,39
1803,297,297,23,37,23,120,244,244,3,2,1,44,0,1,69,3,3,51,1,308,39
1804,2411,2,2411,3688,2411,2,1459,72,15,4010,0,1,0,1,1,6,1,0,0,0,39
1805,130,22,3,1459,45,53,18,15,1459,17,0,0,0,0,1,0,0,0,0,1,39
1806,52,1459,170,170,219,1459,5,67,22,5,0,1,1,0,2,0,1,0,0,0,39
1807,107,1459,345,20,244,244,31,244,10,6,1,0,30,76,28,24,5,5,7,70,39
1808,244,244,3,2,49,66,66,49,53,23,37,17,1,563,0,4,0,457,118,0,39
1809,37,92,158,120,36,3,3,92,158,36,428,0,0,0,0,10,0,0,0,1,39
1810,36,3,36,105,15,15,21,27,30,2,0,1,175,93,16,168,0,4,1,1,39
1811,33,6,21,3,10,27,9,4,39,39,1,2,0,0,0,0,0,5666,132,5,39
1812,67,80,72,15,15,15,15,67,37,23,0,9,0,2,13,4,34,107,0,24,39
1813,27,21,30,3,6,10,33,9,3,9,0,5,1,2,0,1,8,197,5,5,39
1814,123,6,77,30,85,52,51,26,26,26,7,45,8,1,120,52,51,2,3,3,39
1815,26,26,26,26,26,26,9,51,9,66,2,3,2,3,1,92,197,14,134,1,39
1816,49,51,66,49,66,2,2,1418,85,492,212,7,2,0,286,1,0,45,1,1,39
1817,492,15,492,52,67,492,107,52,2381,492,1,0,1,0,0,0,1,2,8,1,39
1818,492,492,492,492,46,2538,20,20,1263,2833,1,1,1,15,1,13,2,10,1,0,39
1819,107,1263,22,1263,45,18,1480,22,17,1263,0,1,0,0,1,0,0,0,0,0,39
1820,5,2833,5,1480,52,3,15,1480,1263,20,0,1,0,1,0,0,1,1,28,12,39
1821,3149,3149,406,22,148,3,2,51,2,36,1,4,9,0,6,1,11,4,0,1,39
1822,36,36,120,3,92,3,36,158,52,36,1,0,0,0,1,1,0,1,1,1,39
1823,36,37,23,23,651,2,3,58,31,3,14,0,1,11,18,1,0,0,1,0,39
1824,31,58,2,473,58,58,5,58,1263,18,0,1,0,0,1,1,0,0,1,0,39
1825,17,106,5,106,632,260,113,128,1263,52,1,0,1,0,0,1,0,1,4,0,39
1826,253,52,1443,1443,856,20,31,10,9,105,4,7,2,2,9,5,4,61,20,60,39
1827,2,2,586,45,2,586,2,18,550,586,60,1,0,1,0,1,0,0,0,0,39
1828,17,5,550,5,22,18,17,22,550,113,1,0,2,0,0,0,1,0,0,0,39
1829,260,5,586,550,586,20,550,9,46,22,0,1,10,3,27,19,3,0,52,3,39
1830,148,46,2,46,46,9,51,46,46,46,6,42,47,60,17,1,44,88,62,88,39
1831,46,46,51,46,46,46,46,51,46,2,62,15,73,62,88,62,76,12,19,0,39
1832,1843,4704,2713,2662,2713,1843,2662,1843,106,247,0,0,0,1,0,1,1,0,2,0,39
1833,1843,4870,5,22,17,18,36,414,3,158,1,2,0,0,0,10,0,1,0,0,39
1834,92,414,36,3,36,3,36,92,3,806,0,0,1,5,1,0,0,1,1,1,39
1835,80,36,36,3,92,36,3,20,46,36,1,1,0,1,0,0,7,4,10,1,39
1836,3,36,92,3,2,58,58,3,473,58,0,1,2,29,3,1,0,1,0,33,39
1837,22,46,213,6,10,46,105,3,2,9,7,32,20,1,9,38,22,2,0,4,39
1838,2,36,3,92,36,92,3,36,3,36,0,1,0,7,1,0,0,1,0,12,39
1839,46,36,3,36,92,3,36,92,3,3,3,1,0,0,1,8,1,0,1,5,39
1840,36,92,3,36,3,46,36,3,92,36,1,0,1,0,40,72,1,0,13,1,39
1841,3,92,46,3,2,3,213,9,36,51,0,1,0,1,0,1,15,1,1,2,39
1842,3,92,15,72,36,3,92,36,3,36,0,2,0,3,2,0,0,1,1,24,39
1843,4,2,46,2,58,3,58,2,473,58,7,1,0,2,1,0,1,0,0,1,39
1844,58,36,58,36,58,3,92,657,623,2,0,1,0,1,0,0,31,0,0,1,39
1845,353,657,2204,559,353,929,623,765,559,46,0,0,1,0,0,1,0,4,44,12,39
1846,37,23,23,325,46,6,2,105,31,46,0,1,44,4,2,18,12,33,24,61,39
1847,46,46,3385,998,998,998,998,998,15,998,89,9,5,1,11,4,5,3,1,22,39
1848,46,46,998,46,46,998,85,170,9,10,89,32,29,89,16,3,2,8,31,1,39
1849,46,170,46,998,46,998,51,46,46,15,22,67,14,47,6,10,73,60,21,41,39
1850,46,46,10,24,6,9,46,123,3,77,88,47,0,2,2,11,33,15,5,35,39
1851,46,30,998,3,46,51,170,2,1307,54,23,3,26,10,8,24,22,0,0,1,39
1852,86,143,1307,54,86,54,46,6,46,3,0,0,0,1,0,4,81,7,24,2,39
1853,9,2,46,46,46,46,9,46,23,37,0,36,89,61,89,59,2,79,0,10,39
1854,46,46,123,46,9,46,46,51,46,46,62,48,40,37,23,62,75,13,60,62,39
1855,46,46,46,46,49,66,6,46,46,123,60,60,88,54,0,4,4,62,23,65,39
1856,46,1480,5,17,18,1480,1480,52,15,3,12,0,0,0,1,1,0,5,0,0,39
1857,2,27,21,10,3,9,123,6,20,325,2,0,0,0,0,0,0,0,0,0,39
1858,4,537,1668,51,80,37,23,23,23,39,0,0,0,726,161,0,1,1,40,553,39
1859,72,15,15,15,15,39,21,27,30,3,0,1,13,3,79,88,0,5,0,1,39
1860,10,33,6,24,9,6,9,49,66,49,2,30,0,23,277,21,352,0,1,0,39
1861,66,49,66,49,66,66,49,3,2,177,3,0,1,0,4,0,153,21,0,1,39
1862,64,3,177,5,15,177,3,64,64,64,0,0,0,1,0,0,0,4,1,0,39
1863,5,177,3,3,15,64,64,3,177,5,0,0,1,0,1,3,4,0,0,0,39
1864,64,15,64,64,17,15,18,177,3,45,0,1,4,5,0,0,0,0,0,1,39
1865,5,177,3,5,64,3,15,64,64,15,2,0,0,0,1,0,1,3,2,0,39
1866,64,5,177,3,3,64,64,3,177,5,0,0,0,1,1,3,2,0,1,0,39
1867,64,3,15,64,64,177,177,177,64,3,0,0,1,3,10,12,16,0,0,0,39
1868,5,3,15,64,64,177,3,5,64,15,1,0,1,3,3,0,0,0,0,1,39
1869,64,64,64,5,177,3,15,3,15,5,3,1,0,0,0,1,0,1,0,0,39
1870,177,3,64,64,64,3,64,5,15,353,0,0,1,4,7,0,0,0,1,0,39
1871,559,2223,698,3,64,64,177,3,5,64,0,0,0,1,3,1,0,0,0,1,39
1872,3,15,64,18,3,17,3,15,5,177,0,1,1,0,1,0,0,0,2,0,39
1873,3,64,5,3,15,64,64,15,64,3,0,0,1,0,1,3,1,0,0,0,39
1874,5,177,64,64,177,3,5,64,15,64,0,2,3,5,0,0,0,0,1,2,39
1875,15,5,177,64,3,64,64,64,3,5,0,0,0,0,1,3,1,0,0,1,39
1876,215,3,64,15,64,177,9,2,10,3,0,0,0,4,4,2,12,5,0,3,39
1877,348,3,18,15,37,17,23,23,3,5,33,0,0,0,0,0,1,0,0,6,39
1878,5,15,64,3,177,64,64,105,9,26,0,0,0,0,1,3,171,272,363,3,39
1879,26,26,26,26,26,26,26,26,26,26,2,3,3,2,2,14,2,3,2,3,39
1880,26,26,3,6,9,123,85,492,492,107,3,32,2,0,5,31,1,1,1,0,39
1881,492,15,492,2381,492,492,30,51,492,77,0,1,0,4,1,4,1,3,6,8,39
1882,492,325,492,1679,2,3031,52,20,1679,1679,1,1,1,0,1,10,3,1,2,11,39
1883,20,67,1679,1679,586,2,18,22,45,17,8,5,1,20,0,1,0,0,0,0,39
1884,586,113,260,5,550,22,586,20,550,586,1,0,0,0,0,1,2,11,2,6,39
1885,406,20,52,550,46,3,9,22,148,46,13,0,25,5,8,1,42,5,34,15,39
1886,2,46,46,586,18,550,17,586,5,550,75,90,15,0,0,0,1,0,0,14,39
1887,550,20,46,46,46,46,9,46,46,23,17,30,90,89,91,3,87,90,12,0,39
1888,37,46,46,550,586,17,18,586,550,5,78,90,40,0,0,0,1,0,0,14,39
1889,550,22,586,5,550,17,18,17,550,586,7,0,0,0,0,0,4,0,0,0,39
1890,18,5,22,586,20,239,550,69,239,239,0,1,0,20,14,0,0,1,1,0,39
1891,69,69,239,614,239,69,69,46,46,586,1,0,1,0,0,1,21,90,14,0,39
1892,45,17,5,550,18,586,550,20,550,46,1,0,0,0,1,13,17,29,1,90,39
1893,46,4,46,46,46,46,9,46,46,46,62,28,90,90,90,43,47,90,90,90,39
1894,46,4,80,15,72,15,15,813,15,15,12,87,3,0,1,1,7,4,2,145,39
1895,2,226,2798,281,3914,976,2798,37,23,27,2,0,0,0,0,1,18,0,3,0,39
1896,21,30,10,33,123,6,77,325,30,51,3,2,0,10,22,31,14,0,18,2,39
1897,39,2,2,586,45,586,17,18,22,550,3,1,0,0,1,0,0,0,0,0,39
1898,2,5,22,586,17,260,113,18,67,586,0,1,0,0,0,0,0,0,1,0,39
1899,5,550,107,3,586,550,5,52,20,550,0,0,1,1,10,17,0,6,24,1,39
1900,46,148,22,9,24,6,2,39,2,4,55,1,18,22,0,11,18,32,2,0,39
1901,3,9,6,10,21,27,80,15,72,15,0,0,0,0,0,54782,6,0,3,2,39
1902,139,113,37,23,23,15,15,39,39,257,0,5,0,1,9,1,81,55,5,25,39
1903,21,27,10,30,33,3,6,9,123,77,1,8,0,1,174,5,3,2,52,24,39
1904,30,1270,1317,1076,51,325,4,80,4,216,35,0,3,26,273,0,223,5,0,0,39
1905,4663,72,15,15,15,15,139,113,39,27,1,0,2,17,2,17,1,137,11,0,39
1906,21,6,30,10,3,33,9,23,37,23,8,0,0,0,2,26,9,0,1,129,39
1907,3460,85,32,1076,1317,1270,123,77,325,3,1,1,53,0,0,2,50,66,10,121,39
1908,51,9,24,39,6,123,77,9,30,6,4,25,152,146,34,53,80,142,1,1,39
1909,24,10,123,24,537,1076,9,51,37,23,0,57,135,55,18,64,108,177,0,168,39
1910,9,51,198,198,198,4118,198,198,198,852,15,77,1,2,1,0,11,20,1,0,39
1911,198,982,941,988,16,16,16,16,16,16,0,0,0,6,1,1,1,1,3,1,39
1912,16,16,16,16,16,16,16,16,16,16,1,2,1,1,1,3,15,1,1,1,39
1913,16,16,16,16,16,16,16,16,16,16,1,1,1,1,2,1,1,1,1,1,39
1914,16,16,16,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,1,39
1915,16,16,16,16,16,16,16,16,16,16,1,1,1,2,2,1,1,1,1,1,39
1916,16,16,16,16,16,16,16,16,16,16,1,1,3,1,1,3,2,1,1,2,39
1917,16,16,16,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,1,39
1918,16,16,16,16,16,16,16,16,16,16,1,2,3,1,1,1,1,1,2,1,39
1919,16,16,16,16,16,16,16,16,16,16,1,2,1,1,1,1,1,1,3,4,39
1920,16,16,16,16,16,16,16,16,16,16,1,2,1,1,1,1,1,1,1,1,39
1921,16,16,16,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,2,39
1922,16,16,16,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,1,39
1923,16,16,16,16,16,16,16,16,16,16,1,1,1,2,1,1,1,1,1,2,39
1924,16,16,16,16,16,16,16,16,16,16,1,1,1,1,2,1,1,1,1,1,39
1925,16,16,16,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,1,39
1926,16,16,16,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,1,39
1927,16,16,16,16,16,16,16,16,16,16,1,1,1,3,1,1,1,1,2,1,39
1928,16,16,16,16,16,16,16,16,16,16,1,6,1,1,1,1,1,1,1,1,39
1929,16,16,16,16,16,16,16,16,16,16,1,2,1,1,2,1,1,1,1,1,39
1930,16,16,16,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,1,39
1931,16,16,16,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,1,39
1932,16,16,16,1270,16,16,2322,16,16,16,1,1,1,0,1,0,1,1,3,3,39
1933,123,10,3,16,16,198,51,9,1136,16,0,0,3,1,60,26,42,7,0,2,39
1934,612,16,16,3,30,9,33,51,51,6,0,2,330,0,1,1,94,361,154,32,39
1935,37,23,24,9,139,113,4,51,9,51,0,10,11,25,0,74,53,254,107,346,39
1936,1665,109,9,51,51,6,37,23,9,51,207,85,82,360,137,0,0,39,305,279,39
1937,9,51,1136,612,16,612,16,612,51,9,82,235,0,0,1,0,1,123,13,85,39
1938,66,49,66,49,51,37,23,9,113,139,0,23,0,360,216,0,61,75,0,4,39
1939,49,66,4,66,49,49,66,9,66,49,0,275,51,1,4,0,46,78,0,148,39
1940,51,1665,9,66,49,49,66,9,66,49,279,239,72,2,370,0,12,10,0,76,39
1941,37,23,23,51,9,66,49,49,66,49,0,1,379,278,108,1,2,0,1,0,39
1942,66,9,72,15,9,2543,130,17,22,18,345,156,0,214,313,0,1,0,0,0,39
1943,2543,130,45,5,22,2543,107,15,53,20,0,0,1,0,0,1,0,16,14,89,39
1944,37,23,23,139,113,10,6,51,9,24,0,1,11,0,43,35,5,8,7,185,39
1945,4,51,9,15,2,3,123,27,21,10,85,14,207,0,0,25,0,0,0,0,39
1946,3,9,6,1665,4,60,60,60,60,39,0,0,0,0,75583,2,43,3,205,480,39
1947,66,49,39,241,223,80,67,15,72,2,1,84,184,0,402,0,8,0,6,1,39
1948,2,31,175,2,3132,175,15,283,52,283,0,0,1,1,0,0,0,1,0,1,39
1949,297,283,2,2479,2479,2,2479,276,1044,394,0,1,1,1,1,0,1,0,0,0,39
1950,2442,575,226,281,394,22,575,394,3803,2442,0,0,0,1,0,0,1,0,0,1,39
1951,575,570,276,1191,1044,67,2442,226,276,22,0,0,0,0,1,0,0,0,1,0,39
1952,570,15,570,276,373,107,52,85,496,67,0,1,0,3,6,1,13,1,6,3,39
1953,52,20,22,46,693,120,52,15,52,276,7,0,23,11,27,6,2,0,4,1,39
1954,276,1443,148,856,46,3,2,6,10,66,4,0,1,34,3,0,18,1,113,0,39
1955,49,66,49,66,49,49,66,66,49,49,7,0,7,0,3,0,411,1,1,0,39
1956,66,66,49,66,49,66,49,66,49,66,2,1,1,0,60,0,3,0,120,1,39
1957,49,66,49,66,49,66,49,49,66,49,6,0,1,0,1,0,1,97,1,27,39
1958,66,49,66,49,66,49,49,66,49,66,0,166,0,2,0,1,0,249,0,44,39
1959,66,49,66,49,66,49,80,15,139,72,0,2579,0,115,0,11140,57,0,0,0,39
1960,113,15,85,39,23,37,23,52,15,15,6,55,43,35,0,1,41,90,11,3,39
1961,15,21,27,30,10,33,3,9,6,123,168,0,4,1,1,0,3,0,5,54,39
1962,77,39,6,24,10,123,537,1317,9,1270,169,78,0,0,19,0,15,11,188,3,39
1963,24,3,49,2,49,69,49,49,49,49,10,4,0,1,1,0,13,5,3,21,39
1964,51,49,123,3,9,2,51,49,6,123,45,76,8,1,1,109,27,43,30,112,39
1965,41,544,107,184,41,52,41,41,82,184,0,0,0,1,0,9,1,1,0,5,39
1966,85,82,107,52,20,2332,165,2332,949,949,10,7,9,21,9,1,0,2,1,5,39
1967,333,2332,159,99,41,70,231,82,187,97,1,5,6,10,1,0,12,7,15,7,39
1968,70,44,70,44,70,748,70,284,156,95,1,1,2,6,0,1,7,12,43,160,39
1969,30,537,123,1076,37,23,49,66,49,66,18,18,5,26,0,170,0,6,0,130,39
1970,51,9,2,2,3132,2,175,31,175,283,11,78,1,0,4,0,0,1,0,1,39
1971,52,297,283,85,496,373,120,3,213,2,0,0,1,2,12,99,51,1,0,4,39
1972,2,2,1001,2,1001,1001,1001,9,51,24,1,0,4,0,52,11,16,10,0,10,39
1973,6,1001,1001,1001,1001,1001,1001,2,1607,146,44,3,2,3,2,3,200,1,0,0,39
1974,108,90,102,146,108,2525,90,22,45,146,0,1,0,0,0,0,1,0,0,0,39
1975,1607,102,53,18,22,5,17,90,67,22,0,1,0,0,0,0,1,0,1,21,39
1976,4670,1607,20,510,355,22,31,49,6,10,0,8,42,0,45,53,2,2,0,12,39
1977,49,9,2,49,51,49,2,49,3,2,56,26,0,61,13,101,1,171,1,0,39
1978,9,49,49,2,63,54,63,54,143,86,99,3,75,0,0,1,0,0,0,1,39
1979,54,63,2,86,63,54,37,23,23,23,0,0,1,0,0,93,0,1,1,1,39
1980,3,2,36,92,3,36,3,158,15,3,13,1,0,0,1,0,0,0,1,0,39
